net,length_um
genblk9\[0\].UART_b.max_rate_rx_r\[10\],19.2
_16335_,19.185
_07601_,19.18
_11655_,19.18
_12896_,19.18
_14728_,19.18
_15030_,19.18
_18158_,19.18
_26389_,19.18
genblk6\[1\].PWM_b.mod_setpoint_r\[1\],19.18
P_REG_FILE.SD_TOT_STEPS_1\[16\],19.16
P_REG_FILE.UART_RX_RATE_DIV_2\[25\],19.16
P_REG_FILE.UART_TX_RATE_DIV_1\[1\],19.16
_06489_,19.16
_06850_,19.16
_19795_,19.16
_20912_,19.16
_20927_,19.16
_21919_,19.16
_23247_,19.16
_24274_,19.16
genblk11\[0\].SCG_b.op_clk.div_cnt\[15\],19.16
genblk6\[3\].PWM_b.cd1.out\[4\],19.16
genblk9\[0\].UART_b.data\[2\],19.16
P_REG_FILE.GPIO_MOD_18\[1\],19.14
P_REG_FILE.QEM_THRESH_4\[15\],19.14
_15254_,19.14
_19678_,19.14
_23217_,19.14
genblk13\[0\].QEM_b.calib_pos\[14\],19.14
genblk13\[2\].QEM_b.calib_state\[0\],19.14
genblk13\[3\].QEM_b.calib_pos\[20\],19.14
P_REG_FILE.SD_ACCEL_DUR_2\[1\],19.13
_19231_,19.13
genblk4\[1\].I2C_b.i_wr_mosi_data,19.125
P_REG_FILE.UART_TX_RATE_DIV_4\[9\],19.12
_08316_,19.12
_13591_,19.12
_18961_,19.12
_19200_,19.12
_22035_,19.12
_23101_,19.12
_25579_,19.12
_26756_,19.12
genblk6\[1\].PWM_b.cd1.out\[8\],19.12
_08682_,19.11
pin_mux.PIN_22.IRQRES,19.11
P_REG_FILE.GPIO_MOD_23\[1\],19.1
P_REG_FILE.gpio_intr_buf1\[3\],19.1
_07008_,19.1
_14390_,19.1
_17923_,19.1
_19065_,19.1
_24731_,19.1
_25206_,19.1
_26114_,19.1
genblk4\[1\].I2C_b.saved_mosi_data\[1\],19.1
genblk6\[2\].PWM_b.pwm_period_div_r\[4\],19.1
P_REG_FILE.TIM_THRESH_L_2\[17\],19.08
_06379_,19.08
_21276_,19.08
_21988_,19.08
_25492_,19.08
_25516_,19.08
genblk11\[0\].SCG_b.step_accum\[1\],19.08
genblk9\[3\].UART_b.generatorInst.rxCounter\[18\],19.08
genblk9\[3\].UART_b.rxInst.state\[0\],19.08
_06910_,19.06
_09634_,19.06
_13539_,19.06
_26083_,19.06
clknet_leaf_53_clk,19.06
_06375_,19.04
_07898_,19.04
_08014_,19.04
_13829_,19.04
_14868_,19.04
_17449_,19.04
_24486_,19.04
genblk11\[0\].SCG_b.jerk\[5\],19.04
genblk2\[1\].SPI_b.SPI_Master_Inst.r_TX_Data\[2\],19.04
genblk4\[1\].I2C_b.r1_wr_mosi_data,19.04
genblk6\[3\].PWM_b.cd1.out\[20\],19.04
clknet_leaf_38_clk,19.04
P_REG_FILE.QEM_I_CNT_3\[24\],19.02
P_REG_FILE.SD_ACCEL_DUR_4\[1\],19.02
P_REG_FILE.TIM_THRESH_L_4\[15\],19.02
_06524_,19.02
_09630_,19.02
_18517_,19.02
_19108_,19.02
_20039_,19.02
_20469_,19.02
_21324_,19.02
_21493_,19.02
_23874_,19.02
genblk11\[1\].SCG_b.clk_div\[14\],19.02
genblk13\[2\].QEM_b.latched_count\[21\],19.02
genblk9\[3\].UART_b.txEn_r,19.02
_15139_,19.005
genblk6\[2\].PWM_b.wr_pwm_period_div,19.005
P_REG_FILE.SD_TOT_STEPS_3\[6\],19
_13028_,19
_14811_,19
_16277_,19
_25789_,19
_26812_,19
genblk6\[2\].PWM_b.pg1.cntr_low_buf\[0\],19
P_REG_FILE.SD_ACCEL_DUR_1\[22\],18.98
P_REG_FILE.UART_TX_DATA_3\[3\],18.98
_07166_,18.98
_15548_,18.98
_15647_,18.98
_19262_,18.98
_19826_,18.98
_22042_,18.98
_26832_,18.98
genblk6\[0\].PWM_b.pg1.cntr_low_buf\[2\],18.98
genblk7\[3\].TIMER_b.mtimecmp\[9\],18.98
P_REG_FILE.QEM_I_CNT_1\[30\],18.96
P_REG_FILE.SD_ACCEL_DUR_4\[5\],18.96
_07253_,18.96
_08993_,18.96
_14687_,18.96
_14724_,18.96
_16989_,18.96
_17159_,18.96
_19295_,18.96
_25615_,18.96
P_REG_FILE.SD_ACCEL_DUR_3\[24\],18.94
P_REG_FILE.TIM_THRESH_H_2\[20\],18.94
P_REG_FILE.UART_RX_RATE_DIV_1\[29\],18.94
P_REG_FILE.mem_access_err_buf2,18.94
_06568_,18.94
_15434_,18.94
_15522_,18.94
_23224_,18.94
_26633_,18.94
genblk6\[3\].PWM_b.cd1.out\[6\],18.94
genblk7\[0\].TIMER_b.mtimecmp\[9\],18.94
pin_mux.PIN_4.INTR,18.94
_02338_,18.92
_15569_,18.92
_19059_,18.92
_21221_,18.92
_23422_,18.92
genblk13\[2\].QEM_b.calib_pos\[30\],18.92
_22588_,18.91
P_REG_FILE.GPIO_MOD_20\[0\],18.9
P_REG_FILE.SD_JERK_DUR_1\[30\],18.9
P_REG_FILE.SD_TOT_STEPS_3\[30\],18.9
P_REG_FILE.TIM_THRESH_H_2\[23\],18.9
P_REG_FILE.TIM_THRESH_H_4\[26\],18.9
_09608_,18.9
_09883_,18.9
_14960_,18.9
_17870_,18.9
_19386_,18.9
genblk2\[1\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[3\],18.9
genblk6\[2\].PWM_b.pg1.cntr_low_buf\[1\],18.9
genblk6\[3\].PWM_b.pg1.cntr_low_buf\[6\],18.9
P_REG_FILE.SPI_CR_2\[23\],18.88
P_REG_FILE.SPI_TX_DATA_1\[8\],18.88
_08667_,18.88
_20079_,18.88
_20920_,18.88
_24345_,18.88
_25966_,18.88
genblk11\[0\].SCG_b.op_clk.div_cnt\[12\],18.88
genblk4\[0\].I2C_b.saved_device_addr\[2\],18.88
_16260_,18.875
P_REG_FILE.SD_JERK_2\[11\],18.86
_17102_,18.86
_18135_,18.86
_19465_,18.86
genblk13\[2\].QEM_b.calib_pos\[10\],18.86
genblk6\[3\].PWM_b.cd1.out\[12\],18.86
net111,18.86
_26538_,18.845
P_REG_FILE.PWM_PERIOD_DIV_2\[6\],18.84
P_REG_FILE.UART_TX_DATA_4\[5\],18.84
P_REG_FILE.UART_TX_RATE_DIV_1\[27\],18.84
_13522_,18.84
_15789_,18.84
_16995_,18.84
_19724_,18.84
_22250_,18.84
_25315_,18.84
genblk9\[3\].UART_b.generatorInst.rxCounter\[12\],18.84
_17683_,18.835
_09035_,18.83
_20190_,18.83
P_REG_FILE.QEM_THRESH_3\[10\],18.82
P_REG_FILE.SD_ACCEL_DUR_2\[10\],18.82
P_REG_FILE.SD_TOT_STEPS_2\[12\],18.82
P_REG_FILE.UART_RX_RATE_DIV_4\[13\],18.82
_06034_,18.82
_09736_,18.82
_11547_,18.82
_19153_,18.82
genblk2\[0\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Edges\[1\],18.82
_16423_,18.81
genblk6\[1\].PWM_b.pg1.cntr_low_buf\[4\],18.805
genblk9\[1\].UART_b.wr_data_r1,18.8
P_REG_FILE.SD_ACCEL_DUR_2\[21\],18.79
P_REG_FILE.GPIO_SEL_16\[0\],18.78
P_REG_FILE.QEM_THRESH_1\[21\],18.78
P_REG_FILE.SD_JERK_DUR_3\[22\],18.78
P_REG_FILE.TIM_THRESH_H_3\[9\],18.78
P_REG_FILE.UART_TX_RATE_DIV_2\[6\],18.78
_09019_,18.78
_17086_,18.78
_18852_,18.78
_20090_,18.78
_23359_,18.78
_23923_,18.78
_23952_,18.78
_26238_,18.78
genblk11\[1\].SCG_b.clk_div\[11\],18.78
genblk11\[2\].SCG_b.step_accum\[18\],18.78
genblk13\[0\].QEM_b.count_thresh_reg\[14\],18.78
genblk7\[0\].TIMER_b.wr_mtimecmp_in_l_r2,18.78
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[8\],18.775
_15960_,18.77
genblk9\[2\].UART_b.generatorInst.txCounter\[8\],18.77
P_REG_FILE.SD_JERK_DUR_3\[25\],18.76
_08979_,18.76
_11613_,18.76
_13308_,18.76
_20308_,18.76
_21229_,18.76
_22012_,18.76
_23285_,18.76
_24365_,18.76
_24908_,18.76
_26316_,18.75
P_REG_FILE.SD_TOT_STEPS_1\[20\],18.74
_05977_,18.74
_09816_,18.74
_14574_,18.74
_15044_,18.74
_19354_,18.74
_20472_,18.74
_22693_,18.74
_27166_,18.74
genblk13\[2\].QEM_b.latched_count\[27\],18.74
P_REG_FILE.UART_TX_RATE_DIV_4\[30\],18.72
_07035_,18.72
_09616_,18.72
_11570_,18.72
_15427_,18.72
_17477_,18.72
_23489_,18.72
genblk11\[1\].SCG_b.jerk\[2\],18.72
genblk11\[3\].SCG_b.c_accel_dur\[18\],18.71
P_REG_FILE.TIM_THRESH_L_1\[1\],18.7
P_REG_FILE.UART_TX_RATE_DIV_3\[0\],18.7
_06963_,18.7
_10876_,18.7
_15229_,18.7
_16934_,18.7
_20029_,18.7
_20092_,18.7
pin_mux.PIN_24.out_mux.A,18.7
_20231_,18.69
genblk9\[3\].UART_b.rxInst.bitIdx\[0\],18.69
P_REG_FILE.PWM_PERIOD_DIV_1\[1\],18.68
P_REG_FILE.UART_RX_RATE_DIV_2\[7\],18.68
_19603_,18.68
genblk11\[2\].SCG_b.step_accum\[14\],18.68
net196,18.68
genblk4\[1\].I2C_b.saved_mosi_data\[4\],18.665
P_REG_FILE.SD_JERK_DUR_4\[26\],18.66
_08053_,18.66
_08506_,18.66
_08750_,18.66
_14251_,18.66
_14741_,18.66
_16190_,18.66
_16403_,18.66
_26491_,18.66
genblk6\[0\].PWM_b.pg1.cntr_low_buf\[4\],18.66
genblk6\[2\].PWM_b.cd1.out\[15\],18.66
genblk6\[2\].PWM_b.wr_en_r1,18.65
P_REG_FILE.TIM_THRESH_H_3\[8\],18.64
_10821_,18.64
_17475_,18.64
_20204_,18.64
_22059_,18.64
_24182_,18.64
genblk9\[1\].UART_b.wr_data,18.64
net36,18.64
P_REG_FILE.SD_ACCEL_DUR_4\[27\],18.62
P_REG_FILE.UART_RX_RATE_DIV_4\[16\],18.62
_06738_,18.62
_07815_,18.62
_09329_,18.62
_15212_,18.62
_15424_,18.62
_16961_,18.62
_20192_,18.62
genblk11\[0\].SCG_b.wr_c_accel_dur_r1,18.62
genblk13\[2\].QEM_b.calib_pos\[27\],18.62
genblk7\[2\].TIMER_b.mtime\[33\],18.62
_06526_,18.61
P_REG_FILE.SD_TOT_STEPS_3\[23\],18.6
P_REG_FILE.SPI_CR_1\[26\],18.6
P_REG_FILE.SPI_TX_DATA_2\[15\],18.6
_07753_,18.6
_08452_,18.6
_13601_,18.6
_13945_,18.6
_19310_,18.6
_19862_,18.6
_20542_,18.6
_21002_,18.6
_21563_,18.6
genblk2\[1\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[14\],18.6
genblk6\[0\].PWM_b.mod_setpoint_r\[1\],18.6
genblk6\[2\].PWM_b.cd1.out\[23\],18.6
genblk9\[3\].UART_b.max_rate_rx_r\[26\],18.6
net195,18.6
genblk6\[1\].PWM_b.cd1.out\[29\],18.585
_06562_,18.58
_08827_,18.58
_13101_,18.58
_13594_,18.58
_14708_,18.58
_14955_,18.58
_15233_,18.58
_19946_,18.58
_20123_,18.58
_21216_,18.58
_22229_,18.58
_22899_,18.58
_25350_,18.58
genblk6\[1\].PWM_b.pg1.cntr_low_buf\[6\],18.58
genblk6\[3\].PWM_b.cd1.out\[11\],18.58
genblk9\[1\].UART_b.rxInst.bitIdx\[2\],18.58
P_REG_FILE.QEM_THRESH_3\[19\],18.56
_07012_,18.56
_09211_,18.56
_11505_,18.56
_12332_,18.56
_14537_,18.56
_23290_,18.56
genblk11\[2\].SCG_b.did_last_step,18.56
genblk6\[1\].PWM_b.pg1.cntr_low_buf\[8\],18.56
_19780_,18.55
P_REG_FILE.SD_CR_4\[21\],18.54
_07016_,18.54
_08088_,18.54
_11474_,18.54
_13410_,18.54
_13635_,18.54
_24250_,18.54
_25934_,18.54
genblk11\[1\].SCG_b.jerk\[17\],18.54
_19794_,18.535
_15759_,18.53
_04204_,18.525
P_REG_FILE.QEM_THRESH_1\[29\],18.52
P_REG_FILE.SD_ACCEL_DUR_2\[5\],18.52
P_REG_FILE.TIM_THRESH_H_1\[9\],18.52
_06983_,18.52
_18654_,18.52
_25752_,18.52
_04758_,18.505
P_REG_FILE.SPI_CR_2\[3\],18.5
P_REG_FILE.UART_RX_RATE_DIV_2\[14\],18.5
_19120_,18.5
genblk11\[3\].SCG_b.clk_div\[6\],18.5
genblk6\[1\].PWM_b.cd1.out\[25\],18.5
P_REG_FILE.QEM_THRESH_4\[23\],18.48
P_REG_FILE.SPI_TX_DATA_2\[1\],18.48
_06326_,18.48
_08479_,18.48
_11756_,18.48
_13302_,18.48
_14512_,18.48
_20134_,18.48
_21255_,18.48
_22253_,18.48
_24049_,18.48
genblk11\[2\].SCG_b.steps_left\[15\],18.48
genblk13\[2\].QEM_b.calib_pos\[28\],18.48
genblk9\[3\].UART_b.max_rate_tx_r\[0\],18.48
genblk9\[2\].UART_b.txInst.state\[1\],18.47
P_REG_FILE.GPIO_SEL_11\[1\],18.46
P_REG_FILE.TIM_THRESH_H_4\[25\],18.46
P_REG_FILE.UART_RX_RATE_DIV_3\[23\],18.46
_24243_,18.46
genblk11\[0\].SCG_b.op_clk.div_cnt\[3\],18.46
genblk6\[2\].PWM_b.cd1.out\[30\],18.46
genblk6\[2\].PWM_b.pg1.seq_cntr\[6\],18.46
net71,18.46
_11659_,18.455
P_REG_FILE.SD_ACCEL_DUR_4\[17\],18.44
P_REG_FILE.TIM_THRESH_H_1\[25\],18.44
P_REG_FILE.UART_TX_RATE_DIV_1\[18\],18.44
_09485_,18.44
_13679_,18.44
_15570_,18.44
_25583_,18.44
pin_mux.PIN_2.INTR,18.44
_15350_,18.43
P_REG_FILE.I2C_DEV_ADDR_2\[3\],18.42
P_REG_FILE.UART_TX_DATA_1\[6\],18.42
_05167_,18.42
_08391_,18.42
_12992_,18.42
_15868_,18.42
_20288_,18.42
_21614_,18.42
_27149_,18.42
_08111_,18.415
_13982_,18.415
_08900_,18.41
genblk2\[0\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Edges\[5\],18.41
P_REG_FILE.SD_ACCEL_DUR_3\[25\],18.4
P_REG_FILE.SD_TOT_STEPS_2\[17\],18.4
P_REG_FILE.TIM_THRESH_L_1\[24\],18.4
_06942_,18.4
_14318_,18.4
_14669_,18.4
_16818_,18.4
_17315_,18.4
_18881_,18.4
_19066_,18.4
_21554_,18.4
_26000_,18.4
genblk11\[2\].SCG_b.step_timer\[4\],18.4
genblk4\[0\].I2C_b.saved_reg_addr\[6\],18.4
genblk9\[3\].UART_b.data\[7\],18.4
_22860_,18.39
P_REG_FILE.UART_TX_DATA_1\[3\],18.38
_08122_,18.38
_13736_,18.38
genblk11\[3\].SCG_b.op_clk.div_cnt\[12\],18.38
genblk2\[1\].SPI_b.SPI_Master_Inst.r_TX_Data\[4\],18.38
genblk6\[2\].PWM_b.wr_en,18.365
P_REG_FILE.SD_ACCEL_DUR_2\[15\],18.36
P_REG_FILE.SD_JERK_DUR_4\[2\],18.36
P_REG_FILE.SD_TOT_STEPS_1\[23\],18.36
P_REG_FILE.SD_TOT_STEPS_4\[23\],18.36
_07643_,18.36
_12617_,18.36
_20485_,18.36
_21731_,18.36
_23700_,18.36
_23898_,18.36
_23966_,18.36
_24430_,18.36
_25430_,18.36
_26041_,18.36
net218,18.36
_15531_,18.35
P_REG_FILE.I2C_CR_2\[19\],18.34
_08443_,18.34
_17783_,18.34
_21537_,18.34
_25380_,18.34
genblk11\[0\].SCG_b.op_clk.div_cnt\[9\],18.34
genblk9\[3\].UART_b.generatorInst.rxCounter\[14\],18.34
P_REG_FILE.GPIO_SEL_21\[0\],18.32
P_REG_FILE.QEM_I_CNT_4\[0\],18.32
P_REG_FILE.SD_CR_1\[1\],18.32
P_REG_FILE.SD_JERK_DUR_1\[10\],18.32
P_REG_FILE.SPI_CR_2\[14\],18.32
P_REG_FILE.TIM_THRESH_H_2\[24\],18.32
_07087_,18.32
_08426_,18.32
_24958_,18.32
genblk11\[1\].SCG_b.op_clk.div_cnt\[15\],18.32
genblk13\[3\].QEM_b.latched_count\[11\],18.32
P_REG_FILE.SD_ACCEL_DUR_2\[3\],18.3
_18071_,18.3
_18139_,18.3
_19777_,18.3
genblk13\[1\].QEM_b.count\[1\],18.3
_20338_,18.29
_08447_,18.285
_21959_,18.285
P_REG_FILE.SD_ACCEL_DUR_2\[8\],18.28
P_REG_FILE.UART_RX_RATE_DIV_3\[6\],18.28
_06707_,18.28
_07876_,18.28
_14184_,18.28
_15715_,18.28
_17996_,18.28
_18085_,18.28
_21933_,18.28
_26900_,18.28
genblk11\[0\].SCG_b.clk_div\[11\],18.28
genblk11\[0\].SCG_b.step_accum\[7\],18.28
genblk11\[0\].SCG_b.wr_cr_r1,18.28
genblk13\[1\].QEM_b.latched_count\[0\],18.28
genblk13\[3\].QEM_b.latched_count\[17\],18.28
genblk6\[1\].PWM_b.mod_setpoint_r\[2\],18.28
_08509_,18.26
_11475_,18.26
_13658_,18.26
_13948_,18.26
_17397_,18.26
_17557_,18.26
_22403_,18.26
_26410_,18.26
genblk9\[2\].UART_b.rxInst.clockCount\[1\],18.26
_17886_,18.25
P_REG_FILE.SD_ACCEL_DUR_2\[24\],18.24
P_REG_FILE.SD_JERK_1\[11\],18.24
P_REG_FILE.SD_TOT_STEPS_2\[1\],18.24
P_REG_FILE.UART_RX_RATE_DIV_3\[17\],18.24
_06662_,18.24
_12292_,18.24
_13676_,18.24
_14693_,18.24
_17056_,18.24
genblk9\[0\].UART_b.rxInst.bitIdx\[2\],18.24
genblk9\[1\].UART_b.data\[3\],18.24
P_REG_FILE.UART_RX_RATE_DIV_3\[30\],18.22
_05960_,18.22
_20395_,18.22
_25202_,18.22
genblk13\[2\].QEM_b.calib_pos\[16\],18.22
_19071_,18.21
P_REG_FILE.SD_TOT_STEPS_4\[11\],18.2
_08432_,18.2
_14309_,18.2
_15462_,18.2
_21215_,18.2
_24240_,18.2
_24301_,18.2
_24553_,18.2
_25773_,18.2
genblk2\[0\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[8\],18.2
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Edges\[2\],18.2
_06529_,18.18
_17696_,18.18
_17760_,18.18
_19263_,18.18
_27118_,18.18
genblk13\[3\].QEM_b.latched_count\[20\],18.18
genblk6\[0\].PWM_b.pg1.cntr_low_buf\[8\],18.18
_21495_,18.175
_15546_,18.17
genblk4\[1\].I2C_b.i_wr_cr,18.165
_13098_,18.16
_17805_,18.16
_17897_,18.16
genblk4\[1\].I2C_b.clk_div\[12\],18.16
P_REG_FILE.SD_JERK_2\[9\],18.14
_06536_,18.14
_09293_,18.14
_14961_,18.14
_20512_,18.14
_21090_,18.14
genblk4\[1\].I2C_b.post_state\[1\],18.14
_03704_,18.135
P_REG_FILE.QEM_I_CNT_2\[25\],18.12
_06911_,18.12
_15126_,18.12
_17019_,18.12
_17386_,18.12
_17594_,18.12
_23977_,18.12
net4947,18.105
P_REG_FILE.SD_CR_2\[27\],18.1
P_REG_FILE.SD_TOT_STEPS_3\[0\],18.1
_08363_,18.1
_10136_,18.1
_16025_,18.1
_16249_,18.1
_18223_,18.1
_18300_,18.1
_21235_,18.1
_25407_,18.1
_26869_,18.1
_26989_,18.1
genblk13\[1\].QEM_b.calib_pos\[16\],18.1
P_REG_FILE.GPIO_MOD_7\[0\],18.09
_26857_,18.09
P_REG_FILE.TIM_THRESH_L_1\[2\],18.08
_07229_,18.08
_08012_,18.08
_08771_,18.08
_08874_,18.08
_14620_,18.08
_22408_,18.08
_26025_,18.08
genblk13\[2\].QEM_b.calib_pos\[25\],18.08
genblk4\[0\].I2C_b.bit_counter\[6\],18.08
P_REG_FILE.SD_JERK_DUR_1\[15\],18.06
_13400_,18.06
_23383_,18.06
_23869_,18.06
genblk13\[0\].QEM_b.latched_count\[22\],18.06
genblk2\[1\].SPI_b.r_SM_CS\[1\],18.06
genblk9\[0\].UART_b.data\[0\],18.06
net29,18.06
P_REG_FILE.QEM_THRESH_4\[25\],18.04
P_REG_FILE.TIM_THRESH_H_3\[27\],18.04
P_REG_FILE.UART_TX_RATE_DIV_3\[24\],18.04
_06454_,18.04
_06560_,18.04
_07785_,18.04
_09458_,18.04
_17668_,18.04
_21994_,18.04
genblk11\[1\].SCG_b.c_accel_dur\[17\],18.04
genblk6\[3\].PWM_b.mod_setpoint_r\[5\],18.04
_09467_,18.035
P_REG_FILE.SD_TOT_STEPS_3\[19\],18.03
_26562_,18.03
P_REG_FILE.SD_JERK_2\[7\],18.02
P_REG_FILE.UART_RX_RATE_DIV_1\[28\],18.02
_06038_,18.02
_08183_,18.02
_23252_,18.02
_26649_,18.02
genblk13\[1\].QEM_b.latched_count\[22\],18.02
genblk6\[0\].PWM_b.pwm_period_div_r\[4\],18.02
genblk11\[0\].SD_P.state\[0\],18.005
genblk11\[3\].SCG_b.steps_left\[6\],18.005
P_REG_FILE.TIM_THRESH_H_2\[30\],18
_18090_,18
_19432_,18
_23661_,18
_27137_,18
peripheral_rdata[8],18
P_REG_FILE.SPI_TX_DATA_2\[14\],17.99
_08679_,17.99
_09107_,17.99
_19921_,17.99
P_REG_FILE.SPI_CR_2\[4\],17.98
P_REG_FILE.UART_RX_RATE_DIV_1\[7\],17.98
_06182_,17.98
_07371_,17.98
_09852_,17.98
_13755_,17.98
_13930_,17.98
_19309_,17.98
_20768_,17.98
_24471_,17.98
_25646_,17.98
_27001_,17.98
genblk11\[3\].SCG_b.steps_left\[21\],17.98
genblk6\[3\].PWM_b.cd1.out\[2\],17.98
P_REG_FILE.QEM_I_CNT_3\[27\],17.96
P_REG_FILE.SD_ACCEL_DUR_2\[9\],17.96
P_REG_FILE.SD_JERK_DUR_4\[19\],17.96
_08069_,17.96
_08077_,17.96
_22827_,17.96
genblk11\[1\].SCG_b.op_clk.div_cnt\[9\],17.96
genblk11\[1\].SCG_b.step_accum\[8\],17.96
genblk11\[2\].SCG_b.step_accum\[9\],17.96
P_REG_FILE.qem_thresh_reached_buf2\[2\],17.94
_08094_,17.94
_18940_,17.94
_19036_,17.94
_20405_,17.94
_22720_,17.94
_24200_,17.94
_24979_,17.94
_26067_,17.94
_26161_,17.94
_27212_,17.94
genblk11\[1\].SCG_b.step_timer\[8\],17.94
genblk9\[3\].UART_b.txInst.state\[2\],17.94
P_REG_FILE.SD_JERK_2\[25\],17.92
P_REG_FILE.SD_TOT_STEPS_1\[0\],17.92
P_REG_FILE.UART_TX_RATE_DIV_3\[14\],17.92
_06570_,17.92
_07002_,17.92
_07375_,17.92
_13310_,17.92
_18260_,17.92
_21812_,17.92
_22477_,17.92
genblk13\[0\].QEM_b.calib_pos\[10\],17.92
genblk4\[0\].I2C_b.saved_mosi_data\[0\],17.91
P_REG_FILE.SD_JERK_DUR_2\[15\],17.9
P_REG_FILE.UART_TX_RATE_DIV_4\[20\],17.9
_06899_,17.9
_09191_,17.9
_15616_,17.9
_17708_,17.9
_18855_,17.9
_26792_,17.9
genblk13\[0\].QEM_b.latched_count\[27\],17.9
genblk13\[3\].QEM_b.latched_count\[5\],17.9
genblk6\[0\].PWM_b.cd1.out\[5\],17.9
genblk6\[3\].PWM_b.mod_setpoint_r\[1\],17.9
genblk9\[1\].UART_b.generatorInst.rxCounter\[2\],17.9
_12764_,17.89
_04761_,17.885
_21788_,17.885
P_REG_FILE.PWM_MOD_SETPOINT_4\[0\],17.88
P_REG_FILE.UART_RX_RATE_DIV_3\[31\],17.88
_05994_,17.88
_07892_,17.88
_08512_,17.88
_09151_,17.88
_12763_,17.88
_24356_,17.88
genblk11\[1\].SCG_b.step_accum\[5\],17.88
genblk6\[1\].PWM_b.pg1.seq_cntr\[2\],17.88
genblk7\[1\].TIMER_b.mtime\[1\],17.88
clknet_leaf_201_clk,17.88
_08295_,17.87
P_REG_FILE.QEM_I_CNT_1\[22\],17.86
_06824_,17.86
_16174_,17.86
_19409_,17.86
_23091_,17.86
_23506_,17.86
_26837_,17.86
genblk13\[1\].QEM_b.calib_pos\[11\],17.86
P_REG_FILE.SD_TOT_STEPS_3\[1\],17.84
_07667_,17.84
_08004_,17.84
_13007_,17.84
_15082_,17.84
_16998_,17.84
_24088_,17.84
_23667_,17.83
P_REG_FILE.GPIO_SEL_5\[0\],17.82
P_REG_FILE.PWM_PERIOD_DIV_1\[5\],17.82
P_REG_FILE.QEM_THRESH_4\[10\],17.82
P_REG_FILE.TIM_THRESH_L_2\[20\],17.82
P_REG_FILE.TIM_THRESH_L_4\[12\],17.82
P_REG_FILE.gpio_intr_buf2\[9\],17.82
_07653_,17.82
_09546_,17.82
_16787_,17.82
_18108_,17.82
_20839_,17.82
_24229_,17.82
_26813_,17.82
net90,17.82
_25388_,17.81
P_REG_FILE.SPI_CR_1\[13\],17.8
P_REG_FILE.UART_RX_RATE_DIV_2\[26\],17.8
_07734_,17.8
_08553_,17.8
_16196_,17.8
_20158_,17.8
_04915_,17.785
net4951,17.785
P_REG_FILE.I2C_MOSI_DATA_2\[3\],17.78
P_REG_FILE.SD_TOT_STEPS_3\[31\],17.78
_08312_,17.78
_13714_,17.78
_13795_,17.78
_14696_,17.78
_17057_,17.78
_18741_,17.78
_20083_,17.78
_23949_,17.78
_26320_,17.78
_27088_,17.78
genblk11\[3\].SCG_b.op_clk.div_cnt\[5\],17.78
_08536_,17.77
genblk7\[1\].TIMER_b.mtimecmp\[59\],17.77
genblk11\[2\].SCG_b.wr_stop,17.765
P_REG_FILE.QEM_I_CNT_2\[13\],17.76
P_REG_FILE.SD_TOT_STEPS_1\[11\],17.76
_07033_,17.76
_11743_,17.76
_21770_,17.76
_23329_,17.76
genblk13\[2\].QEM_b.calib_pos\[14\],17.76
P_REG_FILE.I2C_CR_1\[18\],17.74
P_REG_FILE.QEM_THRESH_2\[27\],17.74
_06299_,17.74
_09187_,17.74
_09213_,17.74
_09678_,17.74
_10708_,17.74
_11533_,17.74
_14081_,17.74
_19047_,17.74
_20524_,17.74
_22299_,17.74
genblk13\[0\].QEM_b.count_thresh_reg\[8\],17.74
genblk6\[3\].PWM_b.cd1.out\[18\],17.74
_21728_,17.73
P_REG_FILE.QEM_THRESH_4\[29\],17.72
P_REG_FILE.SD_TOT_STEPS_1\[28\],17.72
P_REG_FILE.UART_TX_DATA_1\[0\],17.72
_07675_,17.72
_09832_,17.72
_15008_,17.72
_15995_,17.72
genblk13\[0\].QEM_b.latched_count\[15\],17.72
genblk13\[2\].QEM_b.calib_pos\[2\],17.72
genblk6\[3\].PWM_b.cd1.out\[24\],17.72
genblk9\[1\].UART_b.max_rate_tx_r\[25\],17.72
genblk9\[1\].UART_b.txInst.bitIdx\[1\],17.72
_15965_,17.71
P_REG_FILE.I2C_DEV_ADDR_1\[2\],17.7
P_REG_FILE.SD_CR_2\[24\],17.7
P_REG_FILE.TIM_THRESH_L_1\[6\],17.7
P_REG_FILE.UART_TX_RATE_DIV_3\[19\],17.7
_09733_,17.7
_13574_,17.7
_14177_,17.7
_16549_,17.7
_18123_,17.7
_19744_,17.7
_25978_,17.7
genblk2\[1\].SPI_b.r_SPI_CS_en\[0\],17.7
genblk2\[1\].SPI_b.r_TX_Count\[1\],17.7
genblk9\[1\].UART_b.txStart,17.7
net4020,17.7
P_REG_FILE.UART_RX_RATE_DIV_2\[21\],17.68
P_REG_FILE.UART_TX_RATE_DIV_1\[12\],17.68
_12282_,17.68
_17328_,17.68
genblk2\[1\].SPI_b.SPI_Master_Inst.r_SPI_Clk_Count\[11\],17.68
