net,length_um
_25998_,12.26
_27005_,12.26
_05191_,12.255
_01656_,12.245
P_REG_FILE.QEM_THRESH_4\[30\],12.24
P_REG_FILE.SD_JERK_DUR_1\[5\],12.24
_06786_,12.24
_08891_,12.24
_09617_,12.24
_11992_,12.24
_12700_,12.24
_13774_,12.24
_14752_,12.24
_15838_,12.24
_18692_,12.24
_20307_,12.24
_20608_,12.24
_23140_,12.24
_23665_,12.24
_23887_,12.24
_24012_,12.24
_26155_,12.24
_26252_,12.24
_26472_,12.24
_26531_,12.24
genblk6\[1\].PWM_b.mod_setpoint_r\[4\],12.24
genblk7\[3\].TIMER_b.mtimecmp\[11\],12.24
P_REG_FILE.UART_RX_RATE_DIV_3\[22\],12.22
_06740_,12.22
_07030_,12.22
_07423_,12.22
_09032_,12.22
_09079_,12.22
_17578_,12.22
_19273_,12.22
_20166_,12.22
_20183_,12.22
_20917_,12.22
_20936_,12.22
_22607_,12.22
_25572_,12.22
_25682_,12.22
_27301_,12.22
genblk11\[1\].SCG_b.clk_div\[4\],12.22
genblk13\[1\].QEM_b.latched_count\[7\],12.22
genblk6\[0\].PWM_b.en,12.22
genblk6\[1\].PWM_b.cd1.out\[31\],12.22
genblk9\[0\].UART_b.generatorInst.txCounter\[31\],12.22
genblk9\[3\].UART_b.max_rate_rx_r\[29\],12.22
_04138_,12.205
_04537_,12.205
genblk9\[0\].UART_b.txStart_r,12.205
P_REG_FILE.I2C_DEV_ADDR_1\[4\],12.2
P_REG_FILE.QEM_I_CNT_3\[9\],12.2
P_REG_FILE.QEM_THRESH_4\[12\],12.2
P_REG_FILE.UART_TX_RATE_DIV_3\[3\],12.2
_06046_,12.2
_08042_,12.2
_08098_,12.2
_08901_,12.2
_09344_,12.2
_09792_,12.2
_10623_,12.2
_12432_,12.2
_14353_,12.2
_17382_,12.2
_18665_,12.2
_21105_,12.2
_21212_,12.2
_21737_,12.2
_21971_,12.2
_22830_,12.2
_24020_,12.2
_24125_,12.2
_27097_,12.2
_27250_,12.2
genblk11\[1\].SCG_b.move_done,12.2
genblk4\[0\].I2C_b.clk_div\[7\],12.2
genblk9\[0\].UART_b.max_rate_rx_r\[17\],12.2
genblk9\[3\].UART_b.max_rate_tx_r\[15\],12.2
_15446_,12.19
P_REG_FILE.QEM_I_CNT_4\[11\],12.18
_05615_,12.18
_12226_,12.18
_14381_,12.18
_15530_,12.18
_23490_,12.18
_26198_,12.18
_27282_,12.18
_02354_,12.175
_05931_,12.17
_17716_,12.17
_00082_,12.165
_00528_,12.165
_01612_,12.165
_04141_,12.165
pin_mux.PIN_16.irqres_reg1,12.165
net1994,12.165
P_REG_FILE.SD_JERK_4\[22\],12.16
P_REG_FILE.TIM_THRESH_L_3\[4\],12.16
_09659_,12.16
_10042_,12.16
_10344_,12.16
_10509_,12.16
_10750_,12.16
_11606_,12.16
_11969_,12.16
_13238_,12.16
_14746_,12.16
_16176_,12.16
_17024_,12.16
_17500_,12.16
_20222_,12.16
_23070_,12.16
_23754_,12.16
_23890_,12.16
_24663_,12.16
_27254_,12.16
genblk9\[2\].UART_b.max_rate_tx_r\[20\],12.16
pin_mux.PIN_18.IRQPOL,12.16
genblk4\[0\].I2C_b.saved_mosi_data\[4\],12.145
P_REG_FILE.TIM_THRESH_H_1\[20\],12.14
_08494_,12.14
_11755_,12.14
_12797_,12.14
_13608_,12.14
_16959_,12.14
_18485_,12.14
_19136_,12.14
_19896_,12.14
_20402_,12.14
_20514_,12.14
_21266_,12.14
_22049_,12.14
genblk4\[0\].I2C_b.r2_wr_mosi_data,12.14
genblk9\[3\].UART_b.generatorInst.rxCounter\[7\],12.14
_02337_,12.135
_03601_,12.135
_05175_,12.135
_02540_,12.125
_04822_,12.125
_08589_,12.12
_09640_,12.12
_12274_,12.12
_13562_,12.12
_14374_,12.12
_14482_,12.12
_14640_,12.12
_14919_,12.12
_15882_,12.12
_16908_,12.12
_17359_,12.12
_18820_,12.12
_19822_,12.12
_20375_,12.12
_20876_,12.12
_21288_,12.12
_21328_,12.12
_21339_,12.12
_22101_,12.12
_23134_,12.12
_23301_,12.12
_24102_,12.12
_24203_,12.12
_25173_,12.12
_25255_,12.12
_25256_,12.12
_25450_,12.12
_26607_,12.12
_26918_,12.12
_27285_,12.12
genblk13\[1\].QEM_b.latched_count\[11\],12.12
genblk13\[3\].QEM_b.calib_pos\[0\],12.12
genblk9\[1\].UART_b.txInst.data\[1\],12.12
genblk9\[2\].UART_b.rxInst.inputSw\[1\],12.12
pin_mux.PIN_14.out_mux.A,12.12
_08469_,12.11
_14087_,12.11
_19888_,12.11
_06564_,12.1
_08261_,12.1
_08424_,12.1
_08716_,12.1
_09328_,12.1
_12718_,12.1
_14420_,12.1
_15072_,12.1
_17261_,12.1
_18371_,12.1
_18860_,12.1
_20703_,12.1
_21460_,12.1
_22603_,12.1
_23114_,12.1
_24342_,12.1
_25089_,12.1
_27284_,12.1
genblk13\[0\].QEM_b.latched_count\[20\],12.1
_07447_,12.09
_02049_,12.085
_04312_,12.085
P_REG_FILE.SD_JERK_2\[2\],12.08
P_REG_FILE.SD_JERK_DUR_3\[1\],12.08
_05989_,12.08
_06559_,12.08
_07262_,12.08
_07494_,12.08
_11662_,12.08
_12340_,12.08
_13229_,12.08
_13490_,12.08
_13581_,12.08
_14657_,12.08
_15114_,12.08
_15948_,12.08
_17112_,12.08
_17203_,12.08
_19626_,12.08
_20293_,12.08
_21783_,12.08
_22985_,12.08
_23297_,12.08
_24200_,12.08
_24334_,12.08
_25401_,12.08
_26245_,12.08
_26612_,12.08
_26870_,12.08
_27169_,12.08
genblk11\[2\].SCG_b.total_steps\[14\],12.08
genblk13\[0\].QEM_b.latched_count\[31\],12.08
genblk7\[1\].TIMER_b.mtimecmp\[20\],12.08
P_REG_FILE.UART_RX_RATE_DIV_3\[20\],12.06
_02423_,12.06
_08920_,12.06
_13204_,12.06
_16458_,12.06
_19212_,12.06
_19769_,12.06
_23822_,12.06
_25012_,12.06
_25273_,12.05
_04142_,12.045
P_REG_FILE.gpio_intr_buf2\[5\],12.04
_07119_,12.04
_09150_,12.04
_11666_,12.04
_11747_,12.04
_12640_,12.04
_13612_,12.04
_14732_,12.04
_15353_,12.04
_16692_,12.04
_17078_,12.04
_20257_,12.04
_21013_,12.04
_21222_,12.04
_21257_,12.04
_22365_,12.04
_23867_,12.04
_24434_,12.04
genblk4\[0\].I2C_b.saved_device_addr\[3\],12.04
net2027,12.04
genblk11\[1\].SCG_b.step_accum\[3\],12.03
P_REG_FILE.TIM_THRESH_H_3\[7\],12.02
P_REG_FILE.i2c_done_buf2\[0\],12.02
_00128_,12.02
_06951_,12.02
_12891_,12.02
_13951_,12.02
_16457_,12.02
_16850_,12.02
_16912_,12.02
_18717_,12.02
_19844_,12.02
_20326_,12.02
_24618_,12.02
_25446_,12.02
_26251_,12.02
genblk7\[0\].TIMER_b.mtimecmp\[6\],12.02
peripheral_rdata[0],12.02
peripheral_rdata[16],12.02
peripheral_rdata[17],12.02
peripheral_rdata[18],12.02
peripheral_rdata[19],12.02
peripheral_rdata[1],12.02
peripheral_rdata[20],12.02
peripheral_rdata[21],12.02
peripheral_rdata[22],12.02
peripheral_rdata[23],12.02
peripheral_rdata[24],12.02
peripheral_rdata[25],12.02
peripheral_rdata[2],12.02
peripheral_rdata[4],12.02
peripheral_rdata[5],12.02
peripheral_rdata[6],12.02
peripheral_rdata[9],12.02
peripheral_rvalid,12.02
pin_mux.PIN_13.IRQPOL,12.02
pin_mux.PIN_19.IN_last,12.02
timer_intr,12.02
_10590_,12.01
_01825_,12.005
_05140_,12.005
_05149_,12.005
P_REG_FILE.QEM_I_CNT_1\[11\],12
P_REG_FILE.gpio_intr_buf2\[20\],12
_04284_,12
_08451_,12
_08818_,12
_11878_,12
_14795_,12
_17519_,12
_19606_,12
_20113_,12
_20248_,12
_21407_,12
_24598_,12
_24997_,12
_25060_,12
_25181_,12
_26279_,12
_26919_,12
_27273_,12
genblk11\[0\].SCG_b.wr_stop_r2,12
pin_mux.PIN_19.IRQRES,12
net259,12
_04614_,11.985
_04911_,11.985
_04995_,11.985
_08189_,11.985
P_REG_FILE.PWM_MOD_SETPOINT_1\[2\],11.98
P_REG_FILE.QEM_I_CNT_2\[20\],11.98
P_REG_FILE.UART_TX_RATE_DIV_3\[13\],11.98
P_REG_FILE.UART_TX_RATE_DIV_3\[6\],11.98
_00329_,11.98
_01715_,11.98
_06942_,11.98
_07526_,11.98
_07737_,11.98
_08649_,11.98
_12796_,11.98
_12855_,11.98
_14775_,11.98
_17582_,11.98
_22370_,11.98
_22727_,11.98
_23502_,11.98
_24126_,11.98
_15408_,11.965
_06765_,11.96
_07373_,11.96
_09292_,11.96
_12472_,11.96
_18902_,11.96
_24990_,11.96
_25053_,11.96
_26547_,11.96
_26806_,11.96
genblk11\[3\].SCG_b.clk_div\[12\],11.96
P_REG_FILE.SD_JERK_DUR_3\[29\],11.95
_21916_,11.95
_00715_,11.945
P_REG_FILE.UART_TX_DATA_1\[0\],11.94
_00030_,11.94
_01716_,11.94
_02008_,11.94
_04251_,11.94
_06771_,11.94
_06948_,11.94
_10447_,11.94
_20245_,11.94
_21496_,11.94
_22967_,11.94
genblk13\[1\].QEM_b.calib_motor_stopped_reg,11.94
_07799_,11.92
_08012_,11.92
_12141_,11.92
_16595_,11.92
_18543_,11.92
_18782_,11.92
_19678_,11.92
_20342_,11.92
_20639_,11.92
_22475_,11.92
genblk9\[0\].UART_b.max_rate_rx_r\[19\],11.92
_02433_,11.915
_03720_,11.915
_05118_,11.905
P_REG_FILE.QEM_I_CNT_3\[4\],11.9
_09518_,11.9
_11805_,11.9
_14035_,11.9
_18350_,11.9
_20426_,11.9
_23234_,11.9
_23692_,11.9
genblk13\[3\].QEM_b.latched_count\[21\],11.9
_16610_,11.89
p_i_enable[51],11.89
_03889_,11.885
_16172_,11.885
net2006,11.885
P_REG_FILE.PWM_MOD_SETPOINT_1\[6\],11.88
P_REG_FILE.SPI_CR_2\[11\],11.88
P_REG_FILE.UART_TX_RATE_DIV_4\[16\],11.88
_07001_,11.88
_09221_,11.88
_13139_,11.88
_14328_,11.88
_14624_,11.88
_15019_,11.88
_16820_,11.88
_17791_,11.88
_18119_,11.88
_21000_,11.88
_21111_,11.88
_21574_,11.88
_21718_,11.88
_22222_,11.88
_22868_,11.88
_24000_,11.88
_24278_,11.88
_24895_,11.88
_25280_,11.88
_26695_,11.88
genblk11\[1\].SCG_b.clk_div\[8\],11.88
genblk11\[2\].SCG_b.wr_start,11.88
genblk13\[2\].QEM_b.latched_count\[20\],11.88
genblk4\[0\].I2C_b.r1_wr_mosi_data,11.88
genblk4\[0\].I2C_b.saved_mosi_data\[5\],11.88
_04329_,11.875
net2047,11.875
_18681_,11.87
_00186_,11.865
_04192_,11.865
P_REG_FILE.I2C_CR_2\[17\],11.86
P_REG_FILE.UART_TX_DATA_4\[6\],11.86
_06014_,11.86
_06413_,11.86
_20843_,11.86
_20970_,11.86
_24557_,11.86
_00593_,11.855
_16851_,11.855
_00363_,11.845
_02077_,11.845
P_REG_FILE.TIM_THRESH_L_2\[15\],11.84
P_REG_FILE.gpio_intr_buf2\[17\],11.84
_07725_,11.84
_10032_,11.84
_11105_,11.84
_11634_,11.84
_16893_,11.84
_18728_,11.84
_18967_,11.84
_19761_,11.84
_19786_,11.84
_19881_,11.84
_21792_,11.84
_22084_,11.84
genblk9\[0\].UART_b.max_rate_rx_r\[15\],11.84
_00337_,11.825
P_REG_FILE.SD_TOT_STEPS_4\[10\],11.82
P_REG_FILE.SD_TOT_STEPS_4\[18\],11.82
_06160_,11.82
_08062_,11.82
_09596_,11.82
_09656_,11.82
_12437_,11.82
_13464_,11.82
_15432_,11.82
_15444_,11.82
_18293_,11.82
_18857_,11.82
_21443_,11.82
_23820_,11.82
_24094_,11.82
_25379_,11.82
_26969_,11.82
_26985_,11.82
genblk11\[0\].SD_P.state\[1\],11.82
genblk9\[3\].UART_b.rxEn,11.82
pin_mux.PIN_3.irqres_reg1,11.82
_22215_,11.815
_13263_,11.81
P_REG_FILE.GPIO_MOD_12\[1\],11.8
P_REG_FILE.GPIO_MOD_9\[1\],11.8
P_REG_FILE.QEM_I_CNT_1\[13\],11.8
P_REG_FILE.SPI_CR_2\[31\],11.8
_07390_,11.8
_07754_,11.8
_08193_,11.8
_08845_,11.8
_19812_,11.8
_23635_,11.8
_26912_,11.8
genblk11\[3\].SCG_b.wr_total_steps_r2,11.8
genblk9\[3\].UART_b.max_rate_tx_r\[25\],11.8
_01824_,11.785
_05195_,11.785
genblk9\[2\].UART_b.txInst.start_1,11.785
P_REG_FILE.SPI_CR_2\[17\],11.78
_06188_,11.78
_06494_,11.78
_06949_,11.78
_07209_,11.78
_09991_,11.78
_12730_,11.78
_13292_,11.78
_14365_,11.78
_14372_,11.78
_14375_,11.78
_15110_,11.78
_15328_,11.78
_15465_,11.78
_15878_,11.78
_17451_,11.78
_17726_,11.78
_18541_,11.78
_18818_,11.78
_18976_,11.78
_19477_,11.78
_19632_,11.78
_22177_,11.78
_23659_,11.78
_24748_,11.78
_26199_,11.78
_26289_,11.78
_26761_,11.78
genblk11\[0\].SCG_b.step_timer\[4\],11.78
genblk13\[2\].QEM_b.calib_pos\[1\],11.78
genblk13\[2\].QEM_b.latched_count\[7\],11.78
genblk4\[0\].I2C_b.saved_mosi_data\[3\],11.78
genblk6\[1\].PWM_b.wr_pwm_period_div_r1,11.78
genblk7\[2\].TIMER_b.mtimecmp\[27\],11.78
genblk9\[3\].UART_b.txEn,11.78
pin_mux.PIN_5.out_mux.A,11.78
_21621_,11.77
P_REG_FILE.PWM_MOD_SETPOINT_2\[2\],11.76
_07199_,11.76
_08272_,11.76
_12865_,11.76
_17987_,11.76
_18363_,11.76
_20025_,11.76
_20979_,11.76
_21860_,11.76
_21978_,11.76
_22528_,11.76
_23885_,11.76
_25704_,11.76
genblk11\[3\].SCG_b.step_accum\[9\],11.76
genblk13\[0\].QEM_b.count_wr_reg1,11.76
genblk2\[1\].SPI_b.SPI_Master_Inst.r_ticks_per_half_bit\[8\],11.76
_00176_,11.745
_05089_,11.745
_05522_,11.745
P_REG_FILE.I2C_CR_2\[18\],11.74
P_REG_FILE.SPI_TX_DATA_1\[7\],11.74
_04563_,11.74
_06702_,11.74
_07000_,11.74
_08483_,11.74
_12814_,11.74
_12937_,11.74
_14563_,11.74
_14751_,11.74
_15329_,11.74
_15358_,11.74
_15685_,11.74
_16852_,11.74
_18010_,11.74
_18122_,11.74
_18918_,11.74
_19550_,11.74
_19842_,11.74
_23069_,11.74
_23092_,11.74
_23976_,11.74
_24368_,11.74
_24425_,11.74
_24470_,11.74
_25481_,11.74
_26667_,11.74
genblk7\[0\].TIMER_b.mtimecmp\[45\],11.74
genblk7\[1\].TIMER_b.mtimecmp\[53\],11.74
_04585_,11.735
_21894_,11.73
_00365_,11.725
_00631_,11.725
_06066_,11.725
P_REG_FILE.PWM_MOD_SETPOINT_1\[3\],11.72
_09572_,11.72
_13189_,11.72
_14378_,11.72
_14749_,11.72
_18101_,11.72
_18479_,11.72
_20325_,11.72
_22831_,11.72
_25003_,11.72
_25475_,11.72
_25676_,11.72
_27107_,11.72
_24628_,11.71
_00829_,11.705
_03126_,11.705
_03894_,11.705
_04509_,11.705
_04709_,11.705
_04763_,11.705
_08168_,11.705
_19978_,11.705
genblk4\[0\].I2C_b.i_wr_dev_addr,11.705
P_REG_FILE.UART_RX_RATE_DIV_3\[24\],11.7
_06429_,11.7
_06829_,11.7
_07089_,11.7
_08209_,11.7
_09654_,11.7
_12231_,11.7
_12564_,11.7
_12936_,11.7
_13245_,11.7
_15382_,11.7
_15480_,11.7
_15979_,11.7
_16278_,11.7
_16783_,11.7
_17120_,11.7
_21097_,11.7
_22148_,11.7
_22813_,11.7
_24551_,11.7
_25485_,11.7
_25975_,11.7
_26184_,11.7
_26224_,11.7
_26275_,11.7
_26911_,11.7
_27270_,11.7
genblk4\[1\].I2C_b.saved_mosi_data\[6\],11.7
genblk7\[3\].TIMER_b.mtimecmp\[20\],11.7
_12668_,11.695
_00003_,11.685
_01669_,11.685
_03730_,11.685
_11525_,11.68
_11753_,11.68
_14476_,11.68
_16282_,11.68
_19162_,11.68
_21320_,11.68
_26752_,11.68
_24142_,11.67
_01822_,11.665
_01892_,11.665
_02370_,11.665
P_REG_FILE.SD_TOT_STEPS_2\[19\],11.66
P_REG_FILE.TIM_THRESH_H_3\[4\],11.66
_06025_,11.66
_06725_,11.66
_07247_,11.66
_08657_,11.66
_09429_,11.66
_10015_,11.66
_10180_,11.66
_11045_,11.66
_11909_,11.66
_12440_,11.66
_12766_,11.66
_13688_,11.66
_14586_,11.66
_15196_,11.66
_15800_,11.66
_17001_,11.66
_17278_,11.66
_17738_,11.66
_17841_,11.66
_17845_,11.66
_18012_,11.66
_18389_,11.66
_18908_,11.66
_19088_,11.66
_19141_,11.66
_19151_,11.66
_19233_,11.66
_20339_,11.66
_21534_,11.66
_21689_,11.66
_22236_,11.66
_22661_,11.66
_23145_,11.66
_24228_,11.66
_26055_,11.66
genblk13\[3\].QEM_b.cr_wr_reg1,11.66
_06484_,11.64
_07027_,11.64
_09275_,11.64
_11960_,11.64
_13548_,11.64
_17617_,11.64
_18153_,11.64
_20232_,11.64
_22368_,11.64
genblk7\[1\].TIMER_b.mtimecmp\[11\],11.64
_01691_,11.625
_05244_,11.625
P_REG_FILE.QEM_I_CNT_1\[28\],11.62
P_REG_FILE.QEM_I_CNT_4\[10\],11.62
P_REG_FILE.SD_TOT_STEPS_2\[17\],11.62
P_REG_FILE.SD_TOT_STEPS_3\[24\],11.62
P_REG_FILE.UART_RX_RATE_DIV_3\[16\],11.62
_06366_,11.62
_06748_,11.62
_11009_,11.62
_13904_,11.62
_14073_,11.62
_14180_,11.62
_14796_,11.62
_15348_,11.62
_16281_,11.62
_16525_,11.62
_16724_,11.62
_17228_,11.62
_18884_,11.62
_18898_,11.62
_19617_,11.62
_21823_,11.62
_22261_,11.62
_23075_,11.62
_23078_,11.62
_25399_,11.62
genblk7\[0\].TIMER_b.mtimecmp\[20\],11.62
genblk7\[0\].TIMER_b.mtimecmp\[49\],11.62
net264,11.62
_11229_,11.605
_15733_,11.605
P_REG_FILE.QEM_THRESH_4\[16\],11.6
_01053_,11.6
_02170_,11.6
_06711_,11.6
_07401_,11.6
_09776_,11.6
_11555_,11.6
_12152_,11.6
_12399_,11.6
_12841_,11.6
_13689_,11.6
_14932_,11.6
_15840_,11.6
_17940_,11.6
_19015_,11.6
_20565_,11.6
_21503_,11.6
_25545_,11.6
_26253_,11.6
genblk4\[1\].I2C_b.clk_div\[13\],11.6
_11000_,11.595
_06042_,11.59
_01645_,11.585
_01650_,11.585
P_REG_FILE.TIM_THRESH_L_2\[24\],11.58
_01735_,11.58
_04565_,11.58
_07843_,11.58
_08223_,11.58
_09606_,11.58
_10506_,11.58
_11651_,11.58
_12087_,11.58
_12329_,11.58
_12726_,11.58
_13232_,11.58
_17650_,11.58
_18348_,11.58
_19984_,11.58
_20509_,11.58
_21017_,11.58
_21045_,11.58
_21082_,11.58
_21088_,11.58
_22336_,11.58
_22532_,11.58
_22717_,11.58
_23071_,11.58
_24920_,11.58
genblk11\[2\].SCG_b.step_accum\[7\],11.58
genblk9\[2\].UART_b.max_rate_rx_r\[17\],11.58
genblk9\[3\].UART_b.data\[0\],11.58
_03319_,11.575
_25797_,11.57
_02832_,11.565
_01609_,11.56
_08705_,11.56
_09125_,11.56
_15630_,11.56
_21632_,11.56
_22024_,11.56
_24407_,11.56
_24998_,11.56
_25169_,11.56
genblk7\[2\].TIMER_b.wr_en_r1,11.56
_01903_,11.545
_02857_,11.545
_01105_,11.54
_07740_,11.54
_07755_,11.54
_08279_,11.54
_08367_,11.54
_08693_,11.54
_09236_,11.54
_12977_,11.54
_13724_,11.54
_14228_,11.54
_14369_,11.54
_14392_,11.54
_15204_,11.54
_15737_,11.54
_15993_,11.54
_16800_,11.54
_17729_,11.54
_17756_,11.54
_18948_,11.54
_19281_,11.54
_20484_,11.54
_20671_,11.54
_22210_,11.54
_22305_,11.54
_22605_,11.54
_23546_,11.54
_23954_,11.54
_24221_,11.54
_24780_,11.54
genblk13\[2\].QEM_b.latched_count\[23\],11.54
genblk13\[3\].QEM_b.count_thresh_reg\[21\],11.54
genblk13\[3\].QEM_b.latched_count\[23\],11.54
genblk6\[2\].PWM_b.pg1.seq_cntr_0_d1,11.54
_04195_,11.535
_05226_,11.525
genblk4\[0\].I2C_b.i_wr_reg_addr,11.525
net2032,11.525
P_REG_FILE.PWM_MOD_SETPOINT_1\[5\],11.52
_07254_,11.52
_09231_,11.52
_09550_,11.52
_11650_,11.52
_13072_,11.52
_19391_,11.52
pin_mux.PIN_1.INTR,11.52
pin_mux.PIN_20.IN_last,11.52
_04202_,11.5
_07684_,11.5
_10400_,11.5
_12012_,11.5
_12050_,11.5
_13502_,11.5
_17655_,11.5
_19838_,11.5
_23357_,11.5
_24315_,11.5
_25005_,11.5
_27240_,11.5
genblk9\[0\].UART_b.generatorInst.rxCounter\[31\],11.5
_17944_,11.49
_00827_,11.485
_04211_,11.485
_05267_,11.485
P_REG_FILE.UART_TX_RATE_DIV_3\[11\],11.48
_03362_,11.48
_07920_,11.48
_08109_,11.48
_13023_,11.48
_15376_,11.48
_18850_,11.48
_21990_,11.48
io_in[22],11.48
_01101_,11.475
_22232_,11.475
P_REG_FILE.SD_ACCEL_DUR_2\[3\],11.46
P_REG_FILE.UART_RX_RATE_DIV_3\[10\],11.46
P_REG_FILE.UART_TX_DATA_3\[6\],11.46
P_REG_FILE.sd_done_buf2\[3\],11.46
_13143_,11.46
_16652_,11.46
_16974_,11.46
_19642_,11.46
_19726_,11.46
_21075_,11.46
_22228_,11.46
_22341_,11.46
_23126_,11.46
_24056_,11.46
_25095_,11.46
genblk11\[1\].SCG_b.step_accum\[4\],11.46
pin_mux.PIN_16.out_mux.A,11.46
_04498_,11.445
P_REG_FILE.QEM_I_CNT_3\[14\],11.44
_13279_,11.44
_14825_,11.44
_15049_,11.44
_15467_,11.44
_15988_,11.44
_22352_,11.44
_24597_,11.44
_26848_,11.44
_04972_,11.435
_08734_,11.43
_21833_,11.43
_22046_,11.43
_01083_,11.425
_02724_,11.425
_03728_,11.425
_04242_,11.425
_04943_,11.425
P_REG_FILE.PWM_MOD_SETPOINT_2\[1\],11.42
_06980_,11.42
_07630_,11.42
_07673_,11.42
_08030_,11.42
_08968_,11.42
_13381_,11.42
_16154_,11.42
_16246_,11.42
_17226_,11.42
_17883_,11.42
_17994_,11.42
_18052_,11.42
_18772_,11.42
_19113_,11.42
_19292_,11.42
_21561_,11.42
_22377_,11.42
_24204_,11.42
_24755_,11.42
_25028_,11.42
_25922_,11.42
_25967_,11.42
genblk6\[2\].PWM_b.cd1.out\[29\],11.42
genblk9\[3\].UART_b.generatorInst.txCounter\[31\],11.42
_00834_,11.415
_02531_,11.415
_09638_,11.415
_04311_,11.405
net2020,11.405
P_REG_FILE.UART_RX_RATE_DIV_3\[11\],11.4
P_REG_FILE.UART_TX_RATE_DIV_4\[28\],11.4
_06190_,11.4
_17865_,11.4
_20926_,11.4
_23207_,11.4
_24515_,11.4
_25961_,11.4
genblk9\[2\].UART_b.txInst.data\[4\],11.4
_00269_,11.395
_16005_,11.39
_06198_,11.38
_08602_,11.38
_10486_,11.38
_12628_,11.38
_15749_,11.38
_15815_,11.38
_20213_,11.38
_20224_,11.38
_22975_,11.38
_23105_,11.38
_23747_,11.38
_23779_,11.38
_24373_,11.38
_26602_,11.38
genblk11\[1\].SCG_b.wr_c_accel_dur_r2,11.38
_04208_,11.375
P_REG_FILE.UART_TX_RATE_DIV_4\[14\],11.37
_02585_,11.365
_05220_,11.365
_06833_,11.36
_06929_,11.36
_09415_,11.36
_15447_,11.36
_16793_,11.36
_17037_,11.36
_17586_,11.36
_17631_,11.36
_18708_,11.36
_20870_,11.36
_20972_,11.36
_21490_,11.36
_23188_,11.36
_25386_,11.36
_25941_,11.36
_25988_,11.36
_27227_,11.36
genblk11\[2\].SCG_b.c_accel_dur\[25\],11.36
genblk13\[1\].QEM_b.quadA_delayed,11.36
genblk6\[2\].PWM_b.mod_setpoint_r\[1\],11.36
_04775_,11.345
_07238_,11.34
_07770_,11.34
_08377_,11.34
_11245_,11.34
_11497_,11.34
_12707_,11.34
_14787_,11.34
_16352_,11.34
_21650_,11.34
_22082_,11.34
_22088_,11.34
_04118_,11.335
_26258_,11.33
_00841_,11.325
_03507_,11.325
P_REG_FILE.QEM_I_CNT_2\[8\],11.32
P_REG_FILE.SD_ACCEL_DUR_3\[12\],11.32
_07516_,11.32
_08441_,11.32
_08622_,11.32
_10077_,11.32
_10440_,11.32
_11729_,11.32
_12522_,11.32
_12824_,11.32
_13489_,11.32
_13532_,11.32
_14487_,11.32
_16022_,11.32
_16704_,11.32
_16844_,11.32
_16925_,11.32
_17346_,11.32
_17478_,11.32
_19650_,11.32
_19964_,11.32
_21119_,11.32
_22331_,11.32
_22630_,11.32
_22932_,11.32
_24577_,11.32
_24965_,11.32
_25920_,11.32
_26287_,11.32
_26894_,11.32
_27279_,11.32
genblk13\[2\].QEM_b.cr_wr_reg1,11.32
genblk4\[1\].I2C_b.post_state\[2\],11.32
genblk7\[1\].TIMER_b.mtimecmp\[54\],11.32
genblk7\[3\].TIMER_b.mtimecmp\[3\],11.32
pin_mux.PIN_15.IN_last,11.32
_02794_,11.305
_03566_,11.305
P_REG_FILE.I2C_MOSI_DATA_2\[1\],11.3
_06691_,11.3
_08458_,11.3
_08668_,11.3
_08999_,11.3
_15442_,11.3
_16066_,11.3
_18464_,11.3
_24219_,11.3
_26587_,11.3
_26690_,11.3
_26822_,11.3
genblk13\[1\].QEM_b.calib_pos\[1\],11.3
genblk4\[0\].I2C_b.saved_reg_addr\[1\],11.3
_07193_,11.29
_10530_,11.29
_00085_,11.285
_00526_,11.285
_04262_,11.285
_04839_,11.285
P_REG_FILE.I2C_MOSI_DATA_2\[6\],11.28
P_REG_FILE.SD_CR_3\[0\],11.28
P_REG_FILE.SPI_CR_2\[19\],11.28
_06346_,11.28
_09375_,11.28
_09599_,11.28
_11237_,11.28
_11246_,11.28
_12656_,11.28
_14385_,11.28
_14388_,11.28
_15055_,11.28
_16123_,11.28
_18574_,11.28
_19112_,11.28
_19967_,11.28
_20162_,11.28
_22190_,11.28
_23314_,11.28
_24643_,11.28
_25242_,11.28
_25426_,11.28
_26949_,11.28
_27025_,11.28
genblk11\[0\].SCG_b.step_accum\[11\],11.28
genblk6\[3\].PWM_b.mod_setpoint_r\[0\],11.28
net1964,11.28
_22106_,11.27
_00530_,11.265
_01064_,11.265
P_REG_FILE.SD_ACCEL_DUR_1\[5\],11.26
P_REG_FILE.UART_RX_RATE_DIV_3\[12\],11.26
_04804_,11.26
_06240_,11.26
_07130_,11.26
_09048_,11.26
_10328_,11.26
_10550_,11.26
_12666_,11.26
_15986_,11.26
_19181_,11.26
_26610_,11.26
_26721_,11.26
genblk9\[1\].UART_b.wr_data_r2,11.26
_00091_,11.245
_00174_,11.245
_01521_,11.245
_03107_,11.245
_03127_,11.245
_04473_,11.245
net2036,11.245
P_REG_FILE.GPIO_SEL_14\[0\],11.24
P_REG_FILE.SD_ACCEL_DUR_2\[2\],11.24
P_REG_FILE.SD_JERK_DUR_1\[4\],11.24
_07335_,11.24
_07445_,11.24
_08850_,11.24
_10723_,11.24
_10753_,11.24
_14383_,11.24
_14590_,11.24
_15366_,11.24
_16206_,11.24
_18033_,11.24
_19244_,11.24
_19843_,11.24
_20221_,11.24
_21083_,11.24
_21415_,11.24
_21732_,11.24
_22113_,11.24
_22140_,11.24
_22648_,11.24
